C1,C2,C3,C4,C5,L1,L2,L3,L4,L5,L6,WN1,WN2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,6e-06,0.0361,-5.7,-7.14,8.708,13.44,7.785,8.432
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,7e-06,0.0382,-17.41,-7.25,8.289,9.934,5.64,7.391
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,8e-06,0.0403,-6.64,-6.98,7.891,7.991,3.465,6.55
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,1e-05,0.0446,-2.34,-5.41,5.391,4.239,1.491,4.427
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,1.1e-05,0.0467,-1.9,-4.73,3.52,3.502,1.208,3.258
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,1.2e-05,0.0488,-1.69,-4.18,1.83,3.051,0.829,2.666
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.1e-05,1.3e-05,0.051,-1.57,-3.74,0.987,2.956,0.364,2.444
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,9e-06,0.0446,-3.48,-5.86,5.764,5.443,2.314,5.35
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,6e-06,0.0382,-6.59,-7.25,8.183,14.12,7.807,8.771
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,7e-06,0.0403,-16.11,-7.03,7.933,10.22,5.772,7.651
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,8e-06,0.0425,-6.53,-6.61,7.515,8.102,3.179,6.757
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,1e-05,0.0467,-2.49,-5.13,4.897,3.806,1.294,4.083
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,1.1e-05,0.0488,-2.08,-4.52,2.967,2.699,0.58,2.403
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.2e-05,1.2e-05,0.051,-1.89,-4.04,0.819,2.155,0.216,1.187
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,9e-06,0.0467,-3.58,-5.53,5.312,5.214,1.965,5.312
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,6e-06,0.0403,-7.6,-7.31,7.548,14.59,7.61,9.03
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,7e-06,0.0425,-14.86,-6.8,7.483,10.9,5.831,7.968
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,8e-06,0.0446,-6.4,-6.26,7.077,8.231,3.105,6.976
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,1e-05,0.0488,-2.65,-4.85,4.312,3.343,1.077,3.638
3e-12,2e-13,1e-13,3e-13,1e-13,1e-10,4.5e-10,6e-10,2.5e-10,2e-10,4e-10,1.3e-05,1.1e-05,0.051,-2.28,-4.3,2.31,2.016,0.383,1.373
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,9e-06,0.0403,-4.26,-16.59,7.472,5.901,2.174,4.912
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,6e-06,0.034,-2.19,-3.21,6.794,5.82,2.619,4.549
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,7e-06,0.0361,-2.59,-5.57,8.106,6.166,2.752,4.862
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,8e-06,0.0382,-3.29,-10.02,8.085,6.168,2.532,4.964
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,1e-05,0.0425,-5.39,-11.86,6.666,5.515,1.796,4.769
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,1.1e-05,0.0446,-6.44,-7.47,5.637,5.07,1.43,4.561
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,1.2e-05,0.0467,-7.23,-5.12,4.148,4.569,1.073,4.291
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1e-05,1.3e-05,0.0488,-7.68,-3.73,2.232,4.045,0.722,3.966
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,9e-06,0.0425,-4.1,-16.53,7.418,5.776,2.082,4.949
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,6e-06,0.0361,-2.37,-3.53,6.393,5.976,2.519,4.768
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,7e-06,0.0382,-2.68,-6.08,7.829,6.197,2.621,5.002
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,8e-06,0.0403,-3.25,-10.87,7.964,6.078,2.413,5.033
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,1e-05,0.0446,-5.15,-11.1,6.603,5.386,1.723,4.79
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,1.1e-05,0.0467,-6.24,-7.11,5.512,4.935,1.366,4.564
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,1.2e-05,0.0488,-7.2,-4.92,3.958,4.427,1.013,4.274
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.1e-05,1.3e-05,0.051,-7.9,-3.62,2.018,3.907,0.665,3.935
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,9e-06,0.0446,-3.97,-15.94,7.326,5.633,1.986,4.975
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,6e-06,0.0382,-2.56,-3.91,5.964,6.111,2.383,4.97
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,7e-06,0.0403,-2.78,-6.7,7.501,6.166,2.474,5.109
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,8e-06,0.0425,-3.24,-11.84,7.792,5.954,2.288,5.082
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,1e-05,0.0467,-4.94,-10.34,6.508,5.247,1.649,4.803
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,1.1e-05,0.0488,-6.04,-6.74,5.356,4.8,1.303,4.565
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,1.2e-05,0.051,-7.13,-4.72,3.741,4.292,0.955,4.26
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.2e-05,1.3e-05,0.0531,-8.06,-3.5,1.836,3.776,0.609,3.905
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,9e-06,0.0467,-3.88,-14.9,7.184,5.483,1.886,4.992
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,6e-06,0.0403,-2.76,-4.39,5.701,6.178,2.219,5.128
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,7e-06,0.0425,-2.9,-7.44,7.116,6.078,2.313,5.182
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,8e-06,0.0446,-3.26,-12.85,7.559,5.813,2.156,5.118
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,1e-05,0.0488,-4.75,-9.58,6.37,5.105,1.572,4.812
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,1.1e-05,0.051,-5.84,-6.37,5.161,4.666,1.239,4.566
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,1.2e-05,0.0531,-7.03,-4.52,3.494,4.161,0.896,4.248
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,3e-10,1.3e-05,1.3e-05,0.0552,-8.17,-3.39,1.722,3.652,0.551,3.88
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,9e-06,0.0403,-4.51,-6.87,5.793,3.497,0.967,2.79
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,6e-06,0.034,-2.26,-5.49,7.435,4.427,1.88,3.364
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,7e-06,0.0361,-2.77,-10.94,7.296,4.175,1.616,3.25
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,8e-06,0.0382,-3.55,-11.84,7.025,3.847,1.29,3.048
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,1e-05,0.0425,-5.56,-4.29,4.702,3.149,0.697,2.488
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,1.1e-05,0.0446,-6.54,-2.93,3.433,2.812,0.44,2.149
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1e-05,1.2e-05,0.0467,-7.3,-2.15,1.684,2.488,0.184,1.786
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,9e-06,0.0425,-4.32,-6.6,5.667,3.399,0.94,2.796
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,6e-06,0.0361,-2.44,-5.95,7.065,4.39,1.768,3.469
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,7e-06,0.0382,-2.84,-11.57,7.127,4.091,1.533,3.304
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,8e-06,0.0403,-3.49,-11.34,6.674,3.748,1.239,3.073
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,1e-05,0.0446,-5.29,-4.16,4.657,3.054,0.658,2.476
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,1.1e-05,0.0467,-6.32,-2.86,3.327,2.715,0.402,2.115
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.1e-05,1.2e-05,0.0488,-7.25,-2.11,1.544,2.391,0.168,1.73
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,9e-06,0.0446,-4.16,-6.31,5.613,3.303,0.91,2.802
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,6e-06,0.0382,-2.63,-6.5,6.658,4.345,1.649,3.566
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,7e-06,0.0403,-2.94,-12.16,6.912,4.007,1.446,3.358
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,8e-06,0.0425,-3.46,-10.76,6.408,3.652,1.184,3.098
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,1e-05,0.0467,-5.06,-4.02,4.585,2.961,0.642,2.465
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,1.1e-05,0.0488,-6.1,-2.79,3.198,2.623,0.389,2.083
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.2e-05,1.2e-05,0.051,-7.17,-2.07,1.384,2.3,0.153,1.678
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,9e-06,0.0467,-4.04,-6.02,5.519,3.213,0.877,2.81
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,6e-06,0.0403,-2.83,-7.14,6.212,4.29,1.523,3.653
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,7e-06,0.0425,-3.05,-12.6,6.644,3.925,1.355,3.409
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,8e-06,0.0446,-3.45,-10.12,6.262,3.563,1.126,3.126
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,1e-05,0.0488,-4.86,-3.88,4.478,2.873,0.624,2.456
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,1.1e-05,0.051,-5.89,-2.72,3.042,2.537,0.376,2.056
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,1e-10,4e-10,1.3e-05,1.2e-05,0.0531,-7.06,-2.03,1.205,2.214,0.138,1.63
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,9e-06,0.0403,-4.15,-6.45,7.347,12.15,5.687,8.196
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,6e-06,0.034,-2.34,-6.1,8.761,14.63,8.705,8.687
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,7e-06,0.0361,-2.72,-6.52,8.435,14.33,8.132,8.692
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,8e-06,0.0382,-3.31,-6.64,7.865,13.43,7.078,8.514
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,1e-05,0.0425,-5.15,-6.05,6.495,10.73,4.208,7.776
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,1.1e-05,0.0446,-6.15,-5.54,5.724,9.304,3.273,7.282
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,1.2e-05,0.0467,-6.94,-5.01,5.004,7.96,2.614,6.75
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1e-05,1.3e-05,0.0488,-7.43,-4.51,4.076,6.888,1.844,6.292
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,9e-06,0.0425,-3.99,-6.23,6.973,12.11,5.574,8.318
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,6e-06,0.0361,-2.52,-6.4,8.416,14.79,8.791,8.866
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,7e-06,0.0382,-2.8,-6.59,8.196,14.36,8.119,8.842
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,8e-06,0.0403,-3.27,-6.53,7.668,13.4,7.003,8.648
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,1e-05,0.0446,-4.92,-5.8,6.26,10.64,4.094,7.868
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,1.1e-05,0.0467,-5.95,-5.3,5.564,9.105,2.972,7.313
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,1.2e-05,0.0488,-6.9,-4.8,4.795,7.645,2.36,6.698
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.1e-05,1.3e-05,0.051,-7.63,-4.34,3.828,6.505,1.647,6.165
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,9e-06,0.0446,-3.85,-6.01,6.787,12.04,5.426,8.43
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,6e-06,0.0382,-2.72,-6.66,7.955,14.8,8.738,9.003
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,7e-06,0.0403,-2.9,-6.63,7.846,14.3,8.011,8.964
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,8e-06,0.0425,-3.26,-6.39,7.42,13.33,6.861,8.766
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,1e-05,0.0467,-4.71,-5.54,6.089,10.54,3.962,7.961
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,1.1e-05,0.0488,-5.75,-5.06,5.37,8.929,2.721,7.354
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,1.2e-05,0.051,-6.83,-4.6,4.558,7.366,2.104,6.661
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.2e-05,1.3e-05,0.0531,-7.79,-4.17,3.555,6.15,1.448,6.044
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,9e-06,0.0467,-3.75,-5.79,6.527,11.94,5.226,8.53
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,6e-06,0.0403,-2.92,-6.86,7.388,14.65,8.509,9.084
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,7e-06,0.0425,-3.01,-6.62,7.386,14.13,7.769,9.045
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,8e-06,0.0446,-3.26,-6.24,7.075,13.19,6.625,8.857
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,1e-05,0.0488,-4.53,-5.3,5.867,10.45,3.798,8.054
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,1.1e-05,0.051,-5.56,-4.84,5.138,8.781,2.566,7.41
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,1.2e-05,0.0531,-6.74,-4.4,4.295,7.122,1.85,6.642
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,3e-10,1.3e-05,1.3e-05,0.0552,-7.9,-4.01,3.256,5.827,1.249,5.932
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,9e-06,0.0403,-4.23,-6.42,7.476,8.065,3.656,6.477
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,6e-06,0.034,-2.37,-7.1,8.577,12.25,6.948,7.932
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,7e-06,0.0361,-2.76,-7.44,8.32,11.04,5.704,7.591
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,8e-06,0.0382,-3.38,-7.14,8.104,9.58,4.295,7.097
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,1e-05,0.0425,-5.26,-5.61,6.501,6.629,3.15,5.752
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,1.1e-05,0.0446,-6.27,-4.86,5.247,5.365,2.664,4.96
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,1.2e-05,0.0467,-7.06,-4.23,4.4,4.39,2.134,4.498
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1e-05,1.3e-05,0.0488,-7.54,-3.72,3.583,3.959,1.531,4.318
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,9e-06,0.0425,-4.06,-6.1,7.151,8.025,3.49,6.593
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,6e-06,0.0361,-2.55,-7.16,8.333,12.41,7.006,8.132
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,7e-06,0.0382,-2.84,-7.22,7.894,11.1,5.729,7.764
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,8e-06,0.0403,-3.33,-6.79,7.657,9.591,4.309,7.247
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,1e-05,0.0446,-5.01,-5.37,6.26,6.513,3.007,5.805
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,1.1e-05,0.0467,-6.06,-4.71,5.056,5.141,2.533,4.898
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,1.2e-05,0.0488,-7.02,-4.15,4.321,4.068,2.013,4.445
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.1e-05,1.3e-05,0.051,-7.75,-3.69,3.456,3.769,1.428,4.226
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,9e-06,0.0446,-3.92,-5.79,6.783,8.011,3.301,6.723
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,6e-06,0.0382,-2.74,-7.17,7.981,12.5,7.016,8.302
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,7e-06,0.0403,-2.93,-6.97,7.709,11.15,5.732,7.925
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,8e-06,0.0425,-3.3,-6.45,7.153,9.606,4.319,7.397
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,1e-05,0.0467,-4.8,-5.13,5.989,6.434,2.849,5.883
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,1.1e-05,0.0488,-5.86,-4.55,5.0,4.96,2.39,4.868
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,1.2e-05,0.051,-6.95,-4.05,4.221,3.875,1.881,4.385
3e-12,2e-13,1e-13,3e-13,1e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,1.2e-05,1.3e-05,0.0531,-7.92,-3.65,3.303,3.571,1.314,4.11
