C1,C2,Cb,Ld,Ls,WN1,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.3e-05,13800000000.0,0.0189,-8.41,2.579,3.204
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.4e-05,13800000000.0,0.0202,-8.07,2.561,3.569
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.5e-05,13600000000.0,0.0216,-7.78,2.559,3.894
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.6e-05,13400000000.0,0.023,-7.55,2.57,4.179
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.7e-05,13300000000.0,0.0244,-7.38,2.593,4.426
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,1.9e-05,13400000000.0,0.0272,-7.16,2.664,4.804
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,2e-05,13100000000.0,0.0286,-7.11,2.71,4.936
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,2.1e-05,13000000000.0,0.03,-7.09,2.761,5.031
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,2.2e-05,12900000000.0,0.0313,-7.1,2.817,5.09
5e-13,2e-13,6.5e-13,8e-11,4.5e-09,2.3e-05,12800000000.0,0.0327,-7.15,2.876,5.115
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.8e-05,13300000000.0,0.0258,-7.26,2.622,4.634
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.2e-05,13800000000.0,0.0175,-8.85,2.611,2.798
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.3e-05,13800000000.0,0.0189,-8.43,2.574,3.204
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.4e-05,13800000000.0,0.0202,-8.09,2.557,3.569
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.5e-05,13600000000.0,0.0216,-7.8,2.555,3.894
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.6e-05,13400000000.0,0.023,-7.57,2.567,4.179
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.7e-05,13300000000.0,0.0244,-7.4,2.59,4.426
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,1.9e-05,13400000000.0,0.0272,-7.17,2.662,4.804
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,2e-05,13100000000.0,0.0286,-7.12,2.708,4.936
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,2.1e-05,13000000000.0,0.03,-7.11,2.759,5.031
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,2.2e-05,12900000000.0,0.0313,-7.12,2.815,5.09
5e-13,2e-13,6.5e-13,8e-11,5.5e-09,2.3e-05,12800000000.0,0.0327,-7.16,2.875,5.115
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.8e-05,12800000000.0,0.0258,-7.42,2.647,1.665
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.2e-05,13600000000.0,0.0175,-10.22,2.654,1.881
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.3e-05,13500000000.0,0.0189,-9.57,2.611,1.902
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.4e-05,13400000000.0,0.0202,-9.01,2.59,1.896
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.5e-05,13300000000.0,0.0216,-8.52,2.585,1.866
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.6e-05,13300000000.0,0.023,-8.1,2.595,1.816
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.7e-05,13100000000.0,0.0244,-7.74,2.616,1.748
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,1.9e-05,12600000000.0,0.0272,-7.15,2.686,1.569
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,2e-05,12500000000.0,0.0286,-6.92,2.732,1.461
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,2.1e-05,12400000000.0,0.03,-6.71,2.783,1.342
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,2.2e-05,12300000000.0,0.0313,-6.53,2.839,1.216
5e-13,2e-13,7.5e-13,1.8e-10,1.5e-09,2.3e-05,12300000000.0,0.0327,-6.38,2.899,1.081
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.8e-05,12800000000.0,0.0258,-7.33,2.821,1.665
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.2e-05,13600000000.0,0.0175,-9.61,2.92,1.881
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.3e-05,13500000000.0,0.0189,-9.14,2.857,1.902
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.4e-05,13400000000.0,0.0202,-8.7,2.818,1.896
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.5e-05,13300000000.0,0.0216,-8.29,2.797,1.866
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.6e-05,13300000000.0,0.023,-7.93,2.793,1.816
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.7e-05,13100000000.0,0.0244,-7.61,2.802,1.748
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,1.9e-05,12600000000.0,0.0272,-7.08,2.85,1.569
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,2e-05,12500000000.0,0.0286,-6.86,2.887,1.461
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,2.1e-05,12400000000.0,0.03,-6.67,2.93,1.342
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,2.2e-05,12300000000.0,0.0313,-6.5,2.978,1.216
5e-13,2e-13,7.5e-13,1.8e-10,5e-10,2.3e-05,12300000000.0,0.0327,-6.35,3.031,1.081
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.8e-05,12800000000.0,0.0258,-7.43,2.624,1.665
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.2e-05,13600000000.0,0.0175,-10.31,2.614,1.881
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.3e-05,13500000000.0,0.0189,-9.63,2.575,1.902
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.4e-05,13400000000.0,0.0202,-9.04,2.557,1.896
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.5e-05,13300000000.0,0.0216,-8.54,2.555,1.866
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.6e-05,13300000000.0,0.023,-8.11,2.568,1.816
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.7e-05,13100000000.0,0.0244,-7.74,2.591,1.748
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,1.9e-05,12600000000.0,0.0272,-7.15,2.665,1.569
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,2e-05,12500000000.0,0.0286,-6.92,2.713,1.461
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,2.1e-05,12400000000.0,0.03,-6.71,2.766,1.342
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,2.2e-05,12300000000.0,0.0313,-6.53,2.824,1.216
5e-13,2e-13,7.5e-13,1.8e-10,2.5e-09,2.3e-05,12300000000.0,0.0327,-6.38,2.885,1.081
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.8e-05,12800000000.0,0.0258,-7.43,2.616,1.665
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.2e-05,13600000000.0,0.0175,-10.34,2.598,1.881
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.3e-05,13500000000.0,0.0189,-9.65,2.561,1.902
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.4e-05,13400000000.0,0.0202,-9.06,2.544,1.896
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.5e-05,13300000000.0,0.0216,-8.55,2.544,1.866
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.6e-05,13300000000.0,0.023,-8.12,2.558,1.816
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.7e-05,13100000000.0,0.0244,-7.75,2.582,1.748
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,1.9e-05,12600000000.0,0.0272,-7.15,2.658,1.569
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,2e-05,12500000000.0,0.0286,-6.91,2.706,1.461
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,2.1e-05,12400000000.0,0.03,-6.71,2.76,1.342
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,2.2e-05,12300000000.0,0.0313,-6.53,2.818,1.216
5e-13,2e-13,7.5e-13,1.8e-10,3.5e-09,2.3e-05,12300000000.0,0.0327,-6.38,2.88,1.081
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.8e-05,12800000000.0,0.0258,-7.43,2.612,1.665
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.2e-05,13600000000.0,0.0175,-10.36,2.589,1.881
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.3e-05,13500000000.0,0.0189,-9.66,2.554,1.902
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.4e-05,13400000000.0,0.0202,-9.06,2.538,1.896
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.5e-05,13300000000.0,0.0216,-8.55,2.538,1.866
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.6e-05,13300000000.0,0.023,-8.12,2.552,1.816
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.7e-05,13100000000.0,0.0244,-7.75,2.577,1.748
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,1.9e-05,12600000000.0,0.0272,-7.15,2.654,1.569
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,2e-05,12500000000.0,0.0286,-6.91,2.703,1.461
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,2.1e-05,12400000000.0,0.03,-6.71,2.757,1.342
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,2.2e-05,12300000000.0,0.0313,-6.53,2.816,1.216
5e-13,2e-13,7.5e-13,1.8e-10,4.5e-09,2.3e-05,12300000000.0,0.0327,-6.37,2.878,1.081
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.8e-05,12800000000.0,0.0258,-7.43,2.609,1.665
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.2e-05,13600000000.0,0.0175,-10.37,2.584,1.881
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.3e-05,13500000000.0,0.0189,-9.66,2.549,1.902
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.4e-05,13400000000.0,0.0202,-9.07,2.534,1.896
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.5e-05,13300000000.0,0.0216,-8.55,2.535,1.866
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.6e-05,13300000000.0,0.023,-8.12,2.549,1.816
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.7e-05,13100000000.0,0.0244,-7.75,2.574,1.748
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,1.9e-05,12600000000.0,0.0272,-7.15,2.652,1.569
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,2e-05,12500000000.0,0.0286,-6.91,2.701,1.461
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,2.1e-05,12400000000.0,0.03,-6.71,2.755,1.342
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,2.2e-05,12300000000.0,0.0313,-6.53,2.814,1.216
5e-13,2e-13,7.5e-13,1.8e-10,5.5e-09,2.3e-05,12300000000.0,0.0327,-6.37,2.876,1.081
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.8e-05,13300000000.0,0.0258,-6.91,2.647,4.73
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.2e-05,13800000000.0,0.0175,-8.44,2.654,2.86
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.3e-05,13800000000.0,0.0189,-8.06,2.611,3.273
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.4e-05,13700000000.0,0.0202,-7.73,2.59,3.644
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.5e-05,13500000000.0,0.0216,-7.45,2.585,3.975
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.6e-05,13300000000.0,0.023,-7.22,2.595,4.266
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.7e-05,13300000000.0,0.0244,-7.04,2.616,4.518
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,1.9e-05,13300000000.0,0.0272,-6.81,2.686,4.903
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,2e-05,13000000000.0,0.0286,-6.75,2.732,5.038
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,2.1e-05,12900000000.0,0.03,-6.73,2.783,5.135
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,2.2e-05,12800000000.0,0.0313,-6.73,2.839,5.195
5e-13,2e-13,7.5e-13,8e-11,1.5e-09,2.3e-05,12700000000.0,0.0327,-6.77,2.899,5.219
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.8e-05,13300000000.0,0.0258,-6.35,2.821,4.73
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.2e-05,13800000000.0,0.0175,-7.58,2.92,2.86
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.3e-05,13800000000.0,0.0189,-7.29,2.857,3.273
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.4e-05,13700000000.0,0.0202,-7.03,2.818,3.644
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.5e-05,13500000000.0,0.0216,-6.81,2.797,3.975
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.6e-05,13300000000.0,0.023,-6.62,2.793,4.266
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.7e-05,13300000000.0,0.0244,-6.47,2.802,4.518
5e-13,2e-13,7.5e-13,8e-11,5e-10,1.9e-05,13300000000.0,0.0272,-6.26,2.85,4.903
5e-13,2e-13,7.5e-13,8e-11,5e-10,2e-05,13000000000.0,0.0286,-6.21,2.887,5.038
5e-13,2e-13,7.5e-13,8e-11,5e-10,2.1e-05,12900000000.0,0.03,-6.18,2.93,5.135
5e-13,2e-13,7.5e-13,8e-11,5e-10,2.2e-05,12800000000.0,0.0313,-6.19,2.978,5.195
5e-13,2e-13,7.5e-13,8e-11,5e-10,2.3e-05,12700000000.0,0.0327,-6.21,3.031,5.219
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.8e-05,13300000000.0,0.0258,-7.02,2.624,4.73
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.2e-05,13800000000.0,0.0175,-8.62,2.614,2.86
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.3e-05,13800000000.0,0.0189,-8.21,2.575,3.273
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.4e-05,13700000000.0,0.0202,-7.86,2.557,3.644
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.5e-05,13500000000.0,0.0216,-7.58,2.555,3.975
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.6e-05,13300000000.0,0.023,-7.34,2.568,4.266
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.7e-05,13300000000.0,0.0244,-7.16,2.591,4.518
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,1.9e-05,13300000000.0,0.0272,-6.92,2.665,4.903
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,2e-05,13000000000.0,0.0286,-6.86,2.713,5.038
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,2.1e-05,12900000000.0,0.03,-6.84,2.766,5.135
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,2.2e-05,12800000000.0,0.0313,-6.84,2.824,5.195
5e-13,2e-13,7.5e-13,8e-11,2.5e-09,2.3e-05,12700000000.0,0.0327,-6.88,2.885,5.219
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.8e-05,13300000000.0,0.0258,-7.07,2.616,4.73
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.2e-05,13800000000.0,0.0175,-8.69,2.598,2.86
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.3e-05,13800000000.0,0.0189,-8.27,2.561,3.273
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.4e-05,13700000000.0,0.0202,-7.92,2.544,3.644
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.5e-05,13500000000.0,0.0216,-7.63,2.544,3.975
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.6e-05,13300000000.0,0.023,-7.39,2.558,4.266
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.7e-05,13300000000.0,0.0244,-7.21,2.582,4.518
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,1.9e-05,13300000000.0,0.0272,-6.97,2.658,4.903
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,2e-05,13000000000.0,0.0286,-6.91,2.706,5.038
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,2.1e-05,12900000000.0,0.03,-6.89,2.76,5.135
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,2.2e-05,12800000000.0,0.0313,-6.89,2.818,5.195
5e-13,2e-13,7.5e-13,8e-11,3.5e-09,2.3e-05,12700000000.0,0.0327,-6.93,2.88,5.219
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.8e-05,13300000000.0,0.0258,-7.1,2.612,4.73
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.2e-05,13800000000.0,0.0175,-8.73,2.589,2.86
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.3e-05,13800000000.0,0.0189,-8.31,2.554,3.273
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.4e-05,13700000000.0,0.0202,-7.95,2.538,3.644
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.5e-05,13500000000.0,0.0216,-7.66,2.538,3.975
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.6e-05,13300000000.0,0.023,-7.42,2.552,4.266
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.7e-05,13300000000.0,0.0244,-7.24,2.577,4.518
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,1.9e-05,13300000000.0,0.0272,-7.0,2.654,4.903
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,2e-05,13000000000.0,0.0286,-6.94,2.703,5.038
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,2.1e-05,12900000000.0,0.03,-6.91,2.757,5.135
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,2.2e-05,12800000000.0,0.0313,-6.92,2.816,5.195
5e-13,2e-13,7.5e-13,8e-11,4.5e-09,2.3e-05,12700000000.0,0.0327,-6.95,2.878,5.219
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.8e-05,13300000000.0,0.0258,-7.11,2.609,4.73
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.2e-05,13800000000.0,0.0175,-8.76,2.584,2.86
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.3e-05,13800000000.0,0.0189,-8.33,2.549,3.273
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.4e-05,13700000000.0,0.0202,-7.98,2.534,3.644
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.5e-05,13500000000.0,0.0216,-7.68,2.535,3.975
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.6e-05,13300000000.0,0.023,-7.44,2.549,4.266
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.7e-05,13300000000.0,0.0244,-7.25,2.574,4.518
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,1.9e-05,13300000000.0,0.0272,-7.01,2.652,4.903
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,2e-05,13000000000.0,0.0286,-6.95,2.701,5.038
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,2.1e-05,12900000000.0,0.03,-6.93,2.755,5.135
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,2.2e-05,12800000000.0,0.0313,-6.93,2.814,5.195
5e-13,2e-13,7.5e-13,8e-11,5.5e-09,2.3e-05,12700000000.0,0.0327,-6.97,2.876,5.219
5e-13,2e-13,7.5e-13,2.8e-10,1.5e-09,1.3e-05,13500000000.0,0.0189,-8.99,2.611,0.003
5e-13,2e-13,7.5e-13,2.8e-10,1.5e-09,1.4e-05,13500000000.0,0.0202,-8.44,2.59,0.032
5e-13,2e-13,7.5e-13,2.8e-10,1.5e-09,1.5e-05,13300000000.0,0.0216,-7.97,2.585,0.039
5e-13,2e-13,7.5e-13,2.8e-10,1.5e-09,1.6e-05,13000000000.0,0.023,-7.56,2.595,0.026
5e-13,2e-13,7.5e-13,2.8e-10,5e-10,1.3e-05,13500000000.0,0.0189,-8.66,2.857,0.003
5e-13,2e-13,7.5e-13,2.8e-10,5e-10,1.4e-05,13500000000.0,0.0202,-8.2,2.818,0.032
5e-13,2e-13,7.5e-13,2.8e-10,5e-10,1.5e-05,13300000000.0,0.0216,-7.8,2.797,0.039
5e-13,2e-13,7.5e-13,2.8e-10,5e-10,1.6e-05,13000000000.0,0.023,-7.44,2.793,0.026
5e-13,2e-13,7.5e-13,2.8e-10,2.5e-09,1.3e-05,13500000000.0,0.0189,-9.03,2.575,0.003
5e-13,2e-13,7.5e-13,2.8e-10,2.5e-09,1.4e-05,13500000000.0,0.0202,-8.46,2.557,0.032
5e-13,2e-13,7.5e-13,2.8e-10,2.5e-09,1.5e-05,13300000000.0,0.0216,-7.98,2.555,0.039
5e-13,2e-13,7.5e-13,2.8e-10,2.5e-09,1.6e-05,13000000000.0,0.023,-7.57,2.568,0.026
5e-13,2e-13,7.5e-13,2.8e-10,3.5e-09,1.3e-05,13500000000.0,0.0189,-9.04,2.561,0.003
5e-13,2e-13,7.5e-13,2.8e-10,3.5e-09,1.4e-05,13500000000.0,0.0202,-8.47,2.544,0.032
5e-13,2e-13,7.5e-13,2.8e-10,3.5e-09,1.5e-05,13300000000.0,0.0216,-7.99,2.544,0.039
5e-13,2e-13,7.5e-13,2.8e-10,3.5e-09,1.6e-05,13000000000.0,0.023,-7.57,2.558,0.026
5e-13,2e-13,7.5e-13,2.8e-10,4.5e-09,1.3e-05,13500000000.0,0.0189,-9.05,2.554,0.003
5e-13,2e-13,7.5e-13,2.8e-10,4.5e-09,1.4e-05,13500000000.0,0.0202,-8.48,2.538,0.032
5e-13,2e-13,7.5e-13,2.8e-10,4.5e-09,1.5e-05,13300000000.0,0.0216,-7.99,2.538,0.039
5e-13,2e-13,7.5e-13,2.8e-10,4.5e-09,1.6e-05,13000000000.0,0.023,-7.57,2.552,0.026
5e-13,2e-13,7.5e-13,2.8e-10,5.5e-09,1.3e-05,13500000000.0,0.0189,-9.06,2.549,0.003
5e-13,2e-13,7.5e-13,2.8e-10,5.5e-09,1.4e-05,13500000000.0,0.0202,-8.48,2.534,0.032
5e-13,2e-13,7.5e-13,2.8e-10,5.5e-09,1.5e-05,13300000000.0,0.0216,-7.99,2.535,0.039
5e-13,2e-13,7.5e-13,2.8e-10,5.5e-09,1.6e-05,13000000000.0,0.023,-7.57,2.549,0.026
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.8e-05,11500000000.0,0.0258,-7.25,2.68,0.008
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.2e-05,11600000000.0,0.0175,-10.02,2.722,0.041
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.3e-05,11500000000.0,0.0189,-9.38,2.675,0.089
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.4e-05,11400000000.0,0.0202,-8.82,2.648,0.11
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.5e-05,11400000000.0,0.0216,-8.33,2.638,0.111
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.6e-05,11400000000.0,0.023,-7.92,2.641,0.092
5e-13,2.5e-13,5.5e-13,1.8e-10,1.5e-09,1.7e-05,11400000000.0,0.0244,-7.56,2.656,0.057
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.8e-05,11500000000.0,0.0258,-7.19,2.859,0.008
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.2e-05,11600000000.0,0.0175,-9.48,2.997,0.041
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.3e-05,11500000000.0,0.0189,-9.0,2.929,0.089
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.4e-05,11400000000.0,0.0202,-8.56,2.884,0.11
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.5e-05,11400000000.0,0.0216,-8.15,2.857,0.111
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.6e-05,11400000000.0,0.023,-7.79,2.845,0.092
5e-13,2.5e-13,5.5e-13,1.8e-10,5e-10,1.7e-05,11400000000.0,0.0244,-7.47,2.847,0.057
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.8e-05,11500000000.0,0.0258,-7.24,2.657,0.008
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.2e-05,11600000000.0,0.0175,-10.09,2.68,0.041
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.3e-05,11500000000.0,0.0189,-9.42,2.637,0.089
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.4e-05,11400000000.0,0.0202,-8.84,2.614,0.11
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.5e-05,11400000000.0,0.0216,-8.35,2.607,0.111
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.6e-05,11400000000.0,0.023,-7.92,2.613,0.092
5e-13,2.5e-13,5.5e-13,1.8e-10,2.5e-09,1.7e-05,11400000000.0,0.0244,-7.56,2.63,0.057
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.8e-05,11500000000.0,0.0258,-7.24,2.648,0.008
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.2e-05,11600000000.0,0.0175,-10.12,2.664,0.041
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.3e-05,11500000000.0,0.0189,-9.44,2.623,0.089
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.4e-05,11400000000.0,0.0202,-8.85,2.601,0.11
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.5e-05,11400000000.0,0.0216,-8.35,2.595,0.111
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.6e-05,11400000000.0,0.023,-7.93,2.602,0.092
5e-13,2.5e-13,5.5e-13,1.8e-10,3.5e-09,1.7e-05,11400000000.0,0.0244,-7.56,2.621,0.057
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.8e-05,11500000000.0,0.0258,-7.24,2.644,0.008
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.2e-05,11600000000.0,0.0175,-10.13,2.655,0.041
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.3e-05,11500000000.0,0.0189,-9.44,2.615,0.089
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.4e-05,11400000000.0,0.0202,-8.86,2.594,0.11
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.5e-05,11400000000.0,0.0216,-8.35,2.589,0.111
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.6e-05,11400000000.0,0.023,-7.93,2.597,0.092
5e-13,2.5e-13,5.5e-13,1.8e-10,4.5e-09,1.7e-05,11400000000.0,0.0244,-7.56,2.616,0.057
