L1p,L1s,L3p,L3s,Lm,WN1,WN2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
4e-10,5e-10,9e-10,4e-10,1e-10,3.1e-05,3.5e-05,0.04,-14.55,-6.22,6.58,1.324,0.406,1.937
4e-10,5e-10,9e-10,4e-10,1.5e-10,2.6e-05,2.5e-05,0.0338,-15.35,-10.25,16.1,2.327,1.792,4.242
4e-10,5e-10,9e-10,4e-10,1.5e-10,2.6e-05,1.5e-05,0.0283,-13.44,-1.69,14.35,0.923,0.692,0.176
4e-10,5e-10,9e-10,4e-10,1.5e-10,2.6e-05,2e-05,0.0311,-14.34,-4.2,16.58,1.873,1.452,3.285
4e-10,5e-10,9e-10,4e-10,1.5e-10,2.6e-05,3e-05,0.0365,-15.89,-10.22,13.37,2.106,1.385,3.845
4e-10,5e-10,9e-10,4e-10,1.5e-10,2.6e-05,3.5e-05,0.0392,-16.11,-7.22,10.16,1.443,0.664,2.288
4e-10,5e-10,9e-10,4e-10,1.5e-10,3.1e-05,2.5e-05,0.0346,-15.28,-10.16,13.2,2.28,1.571,4.154
4e-10,5e-10,9e-10,4e-10,1.5e-10,3.1e-05,1.5e-05,0.0291,-14.4,-1.6,10.84,0.916,0.55,0.14
4e-10,5e-10,9e-10,4e-10,1.5e-10,3.1e-05,2e-05,0.0319,-15.15,-4.11,13.71,1.827,1.26,3.176
4e-10,5e-10,9e-10,4e-10,1.5e-10,3.1e-05,3e-05,0.0373,-15.01,-9.73,10.14,2.047,1.074,3.727
4e-10,5e-10,9e-10,4e-10,1.5e-10,3.1e-05,3.5e-05,0.04,-14.77,-7.02,6.65,1.343,0.409,1.99
4e-10,5e-10,9e-10,4e-10,2e-10,2.6e-05,2.5e-05,0.0338,-16.19,-11.47,16.11,2.274,1.755,4.135
4e-10,5e-10,9e-10,4e-10,2e-10,2.6e-05,1.5e-05,0.0283,-13.9,-1.76,14.78,0.908,0.701,0.097
4e-10,5e-10,9e-10,4e-10,2e-10,2.6e-05,2e-05,0.031,-15.06,-4.5,16.84,1.82,1.419,3.153
4e-10,5e-10,9e-10,4e-10,2e-10,2.6e-05,3e-05,0.0365,-16.68,-11.72,13.31,2.091,1.357,3.805
4e-10,5e-10,9e-10,4e-10,2e-10,2.6e-05,3.5e-05,0.0392,-16.82,-8.12,10.12,1.435,0.649,2.257
4e-10,5e-10,9e-10,4e-10,2e-10,3.1e-05,2.5e-05,0.0346,-15.57,-11.7,13.2,2.228,1.538,4.049
4e-10,5e-10,9e-10,4e-10,2e-10,3.1e-05,1.5e-05,0.0291,-14.87,-1.68,11.33,0.912,0.562,0.115
4e-10,5e-10,9e-10,4e-10,2e-10,3.1e-05,2e-05,0.0318,-15.64,-4.5,14.0,1.783,1.24,3.062
4e-10,5e-10,9e-10,4e-10,2e-10,3.1e-05,3e-05,0.0373,-15.21,-11.27,10.07,2.034,1.046,3.69
4e-10,5e-10,9e-10,4e-10,2e-10,3.1e-05,3.5e-05,0.0399,-14.95,-7.95,6.64,1.34,0.399,1.971
4e-10,5e-10,9e-10,4e-10,2.5e-10,2.6e-05,2.5e-05,0.0337,-17.14,-12.56,16.01,2.213,1.705,4.015
4e-10,5e-10,9e-10,4e-10,2.5e-10,2.6e-05,1.5e-05,0.0283,-14.46,-1.84,15.17,0.88,0.691,-0.042
4e-10,5e-10,9e-10,4e-10,2.5e-10,2.6e-05,2e-05,0.031,-15.95,-4.79,16.99,1.739,1.36,2.951
4e-10,5e-10,9e-10,4e-10,2.5e-10,2.6e-05,3e-05,0.0364,-17.5,-13.55,13.15,2.063,1.308,3.74
4e-10,5e-10,9e-10,4e-10,2.5e-10,2.6e-05,3.5e-05,0.0391,-17.54,-9.16,10.0,1.412,0.616,2.18
4e-10,5e-10,9e-10,4e-10,2.5e-10,3.1e-05,2.5e-05,0.0345,-15.77,-13.19,13.08,2.17,1.489,3.931
4e-10,5e-10,9e-10,4e-10,2.5e-10,3.1e-05,1.5e-05,0.0291,-15.37,-1.77,11.75,0.886,0.562,-0.012
4e-10,5e-10,9e-10,4e-10,2.5e-10,3.1e-05,2e-05,0.0318,-16.08,-4.88,14.17,1.709,1.204,2.874
4e-10,5e-10,9e-10,4e-10,2.5e-10,3.1e-05,3e-05,0.0372,-15.34,-13.13,9.92,2.003,0.996,3.618
4e-10,5e-10,9e-10,4e-10,2.5e-10,3.1e-05,3.5e-05,0.0399,-15.07,-9.02,6.54,1.312,0.375,1.872
4e-10,5e-10,9e-10,5e-10,5e-11,2.6e-05,2.5e-05,0.0357,-13.98,-8.05,15.74,2.271,1.731,4.062
4e-10,5e-10,9e-10,5e-10,5e-11,2.6e-05,1.5e-05,0.0302,-12.75,-1.21,12.43,0.796,0.528,-0.549
4e-10,5e-10,9e-10,5e-10,5e-11,2.6e-05,2e-05,0.033,-13.26,-2.87,15.12,1.724,1.261,2.852
4e-10,5e-10,9e-10,5e-10,5e-11,2.6e-05,3e-05,0.0384,-14.57,-10.8,13.56,2.132,1.443,3.819
4e-10,5e-10,9e-10,5e-10,5e-11,2.6e-05,3.5e-05,0.0412,-14.87,-6.99,10.29,1.49,0.714,2.348
4e-10,5e-10,9e-10,5e-10,5e-11,3.1e-05,2.5e-05,0.0365,-14.57,-7.84,12.89,2.219,1.507,3.962
4e-10,5e-10,9e-10,5e-10,5e-11,3.1e-05,1.5e-05,0.031,-13.62,-1.13,8.8,0.772,0.382,-0.683
4e-10,5e-10,9e-10,5e-10,5e-11,3.1e-05,2e-05,0.0338,-14.19,-2.72,12.14,1.662,1.06,2.691
4e-10,5e-10,9e-10,5e-10,5e-11,3.1e-05,3e-05,0.0392,-14.49,-9.96,10.36,2.074,1.129,3.703
4e-10,5e-10,9e-10,5e-10,5e-11,3.1e-05,3.5e-05,0.0419,-14.31,-6.65,6.76,1.383,0.441,2.035
4e-10,5e-10,9e-10,5e-10,1e-10,2.6e-05,2.5e-05,0.0357,-14.6,-9.0,15.94,2.215,1.704,3.944
4e-10,5e-10,9e-10,5e-10,1e-10,2.6e-05,1.5e-05,0.0302,-13.05,-1.26,12.94,0.778,0.539,-0.65
4e-10,5e-10,9e-10,5e-10,1e-10,2.6e-05,2e-05,0.0329,-13.72,-3.09,15.55,1.671,1.248,2.709
4e-10,5e-10,9e-10,5e-10,1e-10,2.6e-05,3e-05,0.0384,-15.22,-12.36,13.62,2.115,1.428,3.775
4e-10,5e-10,9e-10,5e-10,1e-10,2.6e-05,3.5e-05,0.0411,-15.48,-7.73,10.38,1.499,0.717,2.364
4e-10,5e-10,9e-10,5e-10,1e-10,3.1e-05,2.5e-05,0.0365,-14.97,-9.04,13.09,2.168,1.489,3.854
4e-10,5e-10,9e-10,5e-10,1e-10,3.1e-05,1.5e-05,0.031,-13.98,-1.18,9.37,0.764,0.4,-0.735
4e-10,5e-10,9e-10,5e-10,1e-10,3.1e-05,2e-05,0.0338,-14.65,-2.98,12.64,1.622,1.059,2.577
4e-10,5e-10,9e-10,5e-10,1e-10,3.1e-05,3e-05,0.0392,-14.77,-11.49,10.42,2.061,1.116,3.667
4e-10,5e-10,9e-10,5e-10,1e-10,3.1e-05,3.5e-05,0.0419,-14.55,-7.4,6.86,1.395,0.446,2.065
4e-10,5e-10,9e-10,5e-10,1.5e-10,2.6e-05,2.5e-05,0.0357,-15.35,-9.94,16.03,2.181,1.67,3.87
4e-10,5e-10,9e-10,5e-10,1.5e-10,2.6e-05,1.5e-05,0.0302,-13.43,-1.31,13.41,0.766,0.549,-0.723
4e-10,5e-10,9e-10,5e-10,1.5e-10,2.6e-05,2e-05,0.0329,-14.3,-3.32,15.92,1.632,1.233,2.598
4e-10,5e-10,9e-10,5e-10,1.5e-10,2.6e-05,3e-05,0.0384,-15.94,-14.34,13.6,2.105,1.4,3.744
4e-10,5e-10,9e-10,5e-10,1.5e-10,2.6e-05,3.5e-05,0.0411,-16.14,-8.6,10.39,1.503,0.707,2.367
4e-10,5e-10,9e-10,5e-10,1.5e-10,3.1e-05,2.5e-05,0.0365,-15.33,-10.31,13.18,2.136,1.46,3.779
4e-10,5e-10,9e-10,5e-10,1.5e-10,3.1e-05,1.5e-05,0.031,-14.39,-1.24,9.9,0.761,0.418,-0.757
4e-10,5e-10,9e-10,5e-10,1.5e-10,3.1e-05,2e-05,0.0337,-15.15,-3.27,13.05,1.593,1.06,2.492
4e-10,5e-10,9e-10,5e-10,1.5e-10,3.1e-05,3e-05,0.0392,-15.02,-13.39,10.38,2.052,1.09,3.638
4e-10,5e-10,9e-10,5e-10,1.5e-10,3.1e-05,3.5e-05,0.0419,-14.77,-8.28,6.88,1.403,0.442,2.082
4e-10,5e-10,9e-10,5e-10,2e-10,2.6e-05,2.5e-05,0.0356,-16.22,-10.73,16.01,2.112,1.615,3.723
4e-10,5e-10,9e-10,5e-10,2e-10,2.6e-05,1.5e-05,0.0302,-13.88,-1.36,13.85,0.753,0.555,-0.807
4e-10,5e-10,9e-10,5e-10,2e-10,2.6e-05,2e-05,0.0329,-15.02,-3.55,16.19,1.578,1.195,2.443
4e-10,5e-10,9e-10,5e-10,2e-10,2.6e-05,3e-05,0.0384,-16.73,-16.93,13.48,2.072,1.358,3.668
4e-10,5e-10,9e-10,5e-10,2e-10,2.6e-05,3.5e-05,0.0411,-16.85,-9.62,10.31,1.485,0.683,2.308
4e-10,5e-10,9e-10,5e-10,2e-10,3.1e-05,2.5e-05,0.0364,-15.62,-11.44,13.14,2.068,1.412,3.633
4e-10,5e-10,9e-10,5e-10,2e-10,3.1e-05,1.5e-05,0.031,-14.86,-1.31,10.39,0.757,0.433,-0.786
4e-10,5e-10,9e-10,5e-10,2e-10,3.1e-05,2e-05,0.0337,-15.65,-3.58,13.36,1.546,1.04,2.354
4e-10,5e-10,9e-10,5e-10,2e-10,3.1e-05,3e-05,0.0391,-15.21,-15.82,10.26,2.02,1.049,3.563
4e-10,5e-10,9e-10,5e-10,2e-10,3.1e-05,3.5e-05,0.0418,-14.94,-9.31,6.82,1.39,0.425,2.031
4e-10,5e-10,9e-10,5e-10,2.5e-10,2.6e-05,2.5e-05,0.0356,-17.19,-11.16,15.87,2.041,1.556,3.574
4e-10,5e-10,9e-10,5e-10,2.5e-10,2.6e-05,1.5e-05,0.0302,-14.44,-1.43,14.24,0.729,0.551,-0.952
4e-10,5e-10,9e-10,5e-10,2.5e-10,2.6e-05,2e-05,0.0329,-15.91,-3.76,16.35,1.499,1.144,2.217
4e-10,5e-10,9e-10,5e-10,2.5e-10,2.6e-05,3e-05,0.0383,-17.56,-20.56,13.27,2.035,1.297,3.584
4e-10,5e-10,9e-10,5e-10,2.5e-10,2.6e-05,3.5e-05,0.041,-17.56,-10.8,10.15,1.454,0.643,2.206
4e-10,5e-10,9e-10,5e-10,2.5e-10,3.1e-05,2.5e-05,0.0364,-15.81,-12.11,12.98,2.0,1.353,3.487
4e-10,5e-10,9e-10,5e-10,2.5e-10,3.1e-05,1.5e-05,0.031,-15.36,-1.38,10.82,0.734,0.438,-0.922
4e-10,5e-10,9e-10,5e-10,2.5e-10,3.1e-05,2e-05,0.0337,-16.1,-3.86,13.55,1.473,1.001,2.14
4e-10,5e-10,9e-10,5e-10,2.5e-10,3.1e-05,3e-05,0.0391,-15.34,-19.04,10.04,1.979,0.987,3.468
4e-10,5e-10,9e-10,5e-10,2.5e-10,3.1e-05,3.5e-05,0.0418,-15.06,-10.5,6.68,1.352,0.394,1.907
4e-10,5e-10,9e-10,7e-10,5e-11,2.6e-05,2.5e-05,0.0389,-13.95,-7.19,15.51,1.983,1.489,3.293
4e-10,5e-10,9e-10,7e-10,5e-11,2.6e-05,2e-05,0.0362,-13.22,-2.05,13.99,1.372,0.95,1.686
4e-10,5e-10,9e-10,7e-10,5e-11,2.6e-05,3e-05,0.0417,-14.62,-18.2,13.81,1.985,1.344,3.317
4e-10,5e-10,9e-10,7e-10,5e-11,2.6e-05,3.5e-05,0.0444,-14.91,-7.61,10.37,1.462,0.713,2.077
4e-10,5e-10,9e-10,7e-10,5e-11,3.1e-05,2.5e-05,0.0397,-14.62,-7.36,12.73,1.939,1.282,3.195
4e-10,5e-10,9e-10,7e-10,5e-11,3.1e-05,2e-05,0.037,-14.18,-1.95,11.01,1.323,0.776,1.524
4e-10,5e-10,9e-10,7e-10,5e-11,3.1e-05,3e-05,0.0425,-14.53,-15.77,10.64,1.939,1.067,3.22
4e-10,5e-10,9e-10,7e-10,5e-11,3.1e-05,3.5e-05,0.0452,-14.32,-7.16,6.83,1.367,0.448,1.797
4e-10,5e-10,9e-10,7e-10,1e-10,2.6e-05,2.5e-05,0.0389,-14.59,-7.8,15.69,1.905,1.44,3.111
4e-10,5e-10,9e-10,7e-10,1e-10,2.6e-05,2e-05,0.0362,-13.68,-2.2,14.44,1.323,0.937,1.518
4e-10,5e-10,9e-10,7e-10,1e-10,2.6e-05,3e-05,0.0417,-15.28,-20.32,13.78,1.948,1.309,3.225
4e-10,5e-10,9e-10,7e-10,1e-10,2.6e-05,3.5e-05,0.0444,-15.52,-8.11,10.39,1.456,0.704,2.051
4e-10,5e-10,9e-10,7e-10,1e-10,3.1e-05,2.5e-05,0.0397,-15.03,-8.24,12.91,1.867,1.242,3.022
4e-10,5e-10,9e-10,7e-10,1e-10,3.1e-05,2e-05,0.037,-14.64,-2.14,11.53,1.284,0.785,1.388
4e-10,5e-10,9e-10,7e-10,1e-10,3.1e-05,3e-05,0.0424,-14.8,-17.46,10.6,1.906,1.038,3.135
4e-10,5e-10,9e-10,7e-10,1e-10,3.1e-05,3.5e-05,0.0451,-14.55,-7.67,6.86,1.365,0.442,1.782
4e-10,5e-10,9e-10,7e-10,1.5e-10,2.6e-05,2.5e-05,0.0389,-15.36,-8.26,15.74,1.855,1.39,2.986
4e-10,5e-10,9e-10,7e-10,1.5e-10,2.6e-05,2e-05,0.0362,-14.25,-2.36,14.82,1.282,0.925,1.373
4e-10,5e-10,9e-10,7e-10,1.5e-10,2.6e-05,3e-05,0.0416,-16.02,-20.86,13.66,1.92,1.267,3.153
4e-10,5e-10,9e-10,7e-10,1.5e-10,2.6e-05,3.5e-05,0.0444,-16.19,-8.66,10.34,1.447,0.684,2.015
4e-10,5e-10,9e-10,7e-10,1.5e-10,3.1e-05,2.5e-05,0.0397,-15.4,-8.94,12.95,1.816,1.197,2.895
4e-10,5e-10,9e-10,7e-10,1.5e-10,3.1e-05,2e-05,0.037,-15.15,-2.34,11.97,1.252,0.78,1.269
4e-10,5e-10,9e-10,7e-10,1.5e-10,3.1e-05,3e-05,0.0424,-15.03,-18.27,10.46,1.877,0.998,3.061
4e-10,5e-10,9e-10,7e-10,1.5e-10,3.1e-05,3.5e-05,0.0451,-14.75,-8.24,6.82,1.359,0.429,1.758
4e-10,5e-10,9e-10,7e-10,2e-10,2.6e-05,2.5e-05,0.0389,-16.26,-8.44,15.67,1.781,1.326,2.804
4e-10,5e-10,9e-10,7e-10,2e-10,2.6e-05,2e-05,0.0362,-14.98,-2.51,15.1,1.232,0.895,1.192
4e-10,5e-10,9e-10,7e-10,2e-10,2.6e-05,3e-05,0.0416,-16.82,-19.37,13.46,1.875,1.215,3.047
4e-10,5e-10,9e-10,7e-10,2e-10,2.6e-05,3.5e-05,0.0443,-16.89,-9.26,10.21,1.421,0.652,1.931
4e-10,5e-10,9e-10,7e-10,2e-10,3.1e-05,2.5e-05,0.0397,-15.68,-9.24,12.86,1.743,1.138,2.712
4e-10,5e-10,9e-10,7e-10,2e-10,3.1e-05,2e-05,0.037,-15.67,-2.55,12.3,1.207,0.757,1.105
4e-10,5e-10,9e-10,7e-10,2e-10,3.1e-05,3e-05,0.0424,-15.21,-17.75,10.24,1.833,0.946,2.952
4e-10,5e-10,9e-10,7e-10,2e-10,3.1e-05,3.5e-05,0.0451,-14.92,-8.86,6.7,1.336,0.405,1.678
4e-10,5e-10,9e-10,7e-10,2.5e-10,2.6e-05,2.5e-05,0.0389,-17.27,-8.33,15.47,1.713,1.266,2.633
4e-10,5e-10,9e-10,7e-10,2.5e-10,2.6e-05,2e-05,0.0361,-15.87,-2.65,15.27,1.164,0.852,0.943
4e-10,5e-10,9e-10,7e-10,2.5e-10,2.6e-05,3e-05,0.0416,-17.65,-17.28,13.17,1.837,1.151,2.956
4e-10,5e-10,9e-10,7e-10,2.5e-10,2.6e-05,3.5e-05,0.0443,-17.58,-9.91,10.0,1.385,0.607,1.812
4e-10,5e-10,9e-10,7e-10,2.5e-10,3.1e-05,2.5e-05,0.0397,-15.85,-9.09,12.62,1.678,1.077,2.545
4e-10,5e-10,9e-10,7e-10,2.5e-10,3.1e-05,2e-05,0.037,-16.14,-2.73,12.5,1.144,0.72,0.867
4e-10,5e-10,9e-10,7e-10,2.5e-10,3.1e-05,3e-05,0.0424,-15.32,-16.41,9.94,1.789,0.88,2.844
4e-10,5e-10,9e-10,7e-10,2.5e-10,3.1e-05,3.5e-05,0.045,-15.03,-9.52,6.52,1.295,0.37,1.536
4e-10,5e-10,9e-10,8e-10,5e-11,2.6e-05,2.5e-05,0.0403,-13.93,-6.68,15.36,1.848,1.374,2.899
4e-10,5e-10,9e-10,8e-10,5e-11,2.6e-05,2e-05,0.0376,-13.21,-1.8,13.52,1.246,0.838,1.183
4e-10,5e-10,9e-10,8e-10,5e-11,2.6e-05,3e-05,0.0431,-14.65,-20.35,13.81,1.876,1.254,2.979
4e-10,5e-10,9e-10,8e-10,5e-11,2.6e-05,3.5e-05,0.0458,-14.93,-7.2,10.26,1.399,0.676,1.797
4e-10,5e-10,9e-10,8e-10,5e-11,3.1e-05,2.5e-05,0.0411,-14.64,-6.95,12.61,1.807,1.172,2.802
4e-10,5e-10,9e-10,8e-10,5e-11,3.1e-05,2e-05,0.0384,-14.17,-1.71,10.54,1.201,0.681,1.021
4e-10,5e-10,9e-10,8e-10,5e-11,3.1e-05,3e-05,0.0438,-14.54,-17.3,10.65,1.835,1.002,2.888
4e-10,5e-10,9e-10,8e-10,5e-11,3.1e-05,3.5e-05,0.0466,-14.31,-6.77,6.71,1.311,0.425,1.529
4e-10,5e-10,9e-10,8e-10,1e-10,2.6e-05,2.5e-05,0.0403,-14.58,-7.16,15.52,1.767,1.319,2.694
4e-10,5e-10,9e-10,8e-10,1e-10,2.6e-05,2e-05,0.0376,-13.66,-1.93,13.98,1.199,0.833,1.004
4e-10,5e-10,9e-10,8e-10,1e-10,2.6e-05,3e-05,0.043,-15.31,-19.19,13.74,1.836,1.215,2.876
4e-10,5e-10,9e-10,8e-10,1e-10,2.6e-05,3.5e-05,0.0458,-15.54,-7.54,10.26,1.39,0.664,1.761
4e-10,5e-10,9e-10,8e-10,1e-10,3.1e-05,2.5e-05,0.0411,-15.05,-7.66,12.78,1.731,1.126,2.607
4e-10,5e-10,9e-10,8e-10,1e-10,3.1e-05,2e-05,0.0384,-14.64,-1.88,11.07,1.164,0.687,0.874
4e-10,5e-10,9e-10,8e-10,1e-10,3.1e-05,3e-05,0.0438,-14.81,-17.04,10.57,1.798,0.969,2.791
4e-10,5e-10,9e-10,8e-10,1e-10,3.1e-05,3.5e-05,0.0465,-14.54,-7.13,6.72,1.306,0.417,1.504
4e-10,5e-10,9e-10,8e-10,1.5e-10,2.6e-05,2.5e-05,0.0403,-15.36,-7.46,15.56,1.714,1.267,2.554
4e-10,5e-10,9e-10,8e-10,1.5e-10,2.6e-05,2e-05,0.0376,-14.24,-2.07,14.36,1.158,0.82,0.845
4e-10,5e-10,9e-10,8e-10,1.5e-10,2.6e-05,3e-05,0.043,-16.05,-17.16,13.59,1.805,1.172,2.795
4e-10,5e-10,9e-10,8e-10,1.5e-10,2.6e-05,3.5e-05,0.0457,-16.2,-7.9,10.18,1.379,0.643,1.717
4e-10,5e-10,9e-10,8e-10,1.5e-10,3.1e-05,2.5e-05,0.0411,-15.42,-8.14,12.8,1.678,1.078,2.464
4e-10,5e-10,9e-10,8e-10,1.5e-10,3.1e-05,2e-05,0.0384,-15.15,-2.05,11.52,1.131,0.68,0.743
4e-10,5e-10,9e-10,8e-10,1.5e-10,3.1e-05,3e-05,0.0438,-15.03,-15.89,10.39,1.767,0.928,2.707
4e-10,5e-10,9e-10,8e-10,1.5e-10,3.1e-05,3.5e-05,0.0465,-14.75,-7.52,6.65,1.298,0.402,1.47
4e-10,5e-10,9e-10,8e-10,2e-10,2.6e-05,2.5e-05,0.0403,-16.28,-7.52,15.47,1.643,1.204,2.365
4e-10,5e-10,9e-10,8e-10,2e-10,2.6e-05,2e-05,0.0376,-14.96,-2.2,14.64,1.111,0.791,0.656
4e-10,5e-10,9e-10,8e-10,2e-10,2.6e-05,3e-05,0.043,-16.86,-15.22,13.35,1.761,1.12,2.685
4e-10,5e-10,9e-10,8e-10,2e-10,2.6e-05,3.5e-05,0.0457,-16.89,-8.3,10.04,1.353,0.613,1.629
4e-10,5e-10,9e-10,8e-10,2e-10,3.1e-05,2.5e-05,0.0411,-15.71,-8.24,12.68,1.608,1.019,2.273
4e-10,5e-10,9e-10,8e-10,2e-10,3.1e-05,2e-05,0.0384,-15.67,-2.23,11.85,1.089,0.657,0.57
4e-10,5e-10,9e-10,8e-10,2e-10,3.1e-05,3e-05,0.0438,-15.2,-14.47,10.14,1.722,0.876,2.592
4e-10,5e-10,9e-10,8e-10,2e-10,3.1e-05,3.5e-05,0.0465,-14.91,-7.94,6.52,1.275,0.378,1.385
4e-10,5e-10,9e-10,8e-10,2.5e-10,2.6e-05,2.5e-05,0.0403,-17.3,-7.32,15.25,1.578,1.146,2.192
4e-10,5e-10,9e-10,8e-10,2.5e-10,2.6e-05,2e-05,0.0375,-15.86,-2.31,14.81,1.048,0.75,0.401
4e-10,5e-10,9e-10,8e-10,2.5e-10,2.6e-05,3e-05,0.043,-17.68,-13.6,13.03,1.727,1.059,2.596
4e-10,5e-10,9e-10,8e-10,2.5e-10,2.6e-05,3.5e-05,0.0457,-17.58,-8.72,9.82,1.318,0.573,1.51
4e-10,5e-10,9e-10,8e-10,2.5e-10,3.1e-05,2.5e-05,0.0411,-15.87,-7.98,12.42,1.546,0.961,2.103
4e-10,5e-10,9e-10,8e-10,2.5e-10,3.1e-05,2e-05,0.0383,-16.15,-2.39,12.05,1.03,0.622,0.326
4e-10,5e-10,9e-10,8e-10,2.5e-10,3.1e-05,3e-05,0.0437,-15.31,-13.14,9.81,1.681,0.812,2.485
4e-10,5e-10,9e-10,8e-10,2.5e-10,3.1e-05,3.5e-05,0.0464,-15.02,-8.38,6.33,1.235,0.342,1.243
4e-10,5e-10,1.1e-09,6e-10,5e-11,2.6e-05,2.5e-05,0.0375,-14.09,-11.4,15.93,2.057,1.568,3.51
4e-10,5e-10,1.1e-09,6e-10,5e-11,2.6e-05,1.5e-05,0.032,-12.75,-1.52,13.67,0.993,0.702,0.308
4e-10,5e-10,1.1e-09,6e-10,5e-11,2.6e-05,2e-05,0.0347,-13.31,-4.82,16.57,1.917,1.464,3.184
4e-10,5e-10,1.1e-09,6e-10,5e-11,2.6e-05,3e-05,0.0402,-14.57,-6.31,12.43,1.691,1.065,2.72
4e-10,5e-10,1.1e-09,6e-10,5e-11,2.6e-05,3.5e-05,0.043,-14.83,-4.17,8.78,1.113,0.463,0.999
4e-10,5e-10,1.1e-09,6e-10,5e-11,3.1e-05,2.5e-05,0.0383,-14.55,-10.24,12.99,2.019,1.35,3.43
4e-10,5e-10,1.1e-09,6e-10,5e-11,3.1e-05,1.5e-05,0.0328,-13.63,-1.42,10.07,0.964,0.544,0.178
4e-10,5e-10,1.1e-09,6e-10,5e-11,3.1e-05,2e-05,0.0355,-14.25,-4.59,13.65,1.858,1.266,3.046
4e-10,5e-10,1.1e-09,6e-10,5e-11,3.1e-05,3e-05,0.041,-14.43,-5.84,9.15,1.638,0.813,2.587
4e-10,5e-10,1.1e-09,6e-10,5e-11,3.1e-05,3.5e-05,0.0438,-14.29,-3.99,5.23,1.034,0.245,0.691
4e-10,5e-10,1.1e-09,6e-10,1e-10,2.6e-05,2.5e-05,0.0375,-14.71,-12.99,16.09,2.055,1.578,3.497
4e-10,5e-10,1.1e-09,6e-10,1e-10,2.6e-05,1.5e-05,0.032,-13.06,-1.58,14.16,0.955,0.708,0.135
4e-10,5e-10,1.1e-09,6e-10,1e-10,2.6e-05,2e-05,0.0347,-13.8,-5.2,16.94,1.847,1.434,3.014
4e-10,5e-10,1.1e-09,6e-10,1e-10,2.6e-05,3e-05,0.0402,-15.18,-6.89,12.58,1.717,1.085,2.778
4e-10,5e-10,1.1e-09,6e-10,1e-10,2.6e-05,3.5e-05,0.043,-15.42,-4.57,8.97,1.146,0.485,1.118
4e-10,5e-10,1.1e-09,6e-10,1e-10,3.1e-05,2.5e-05,0.0383,-14.91,-11.78,13.15,2.02,1.362,3.424
4e-10,5e-10,1.1e-09,6e-10,1e-10,3.1e-05,1.5e-05,0.0328,-13.99,-1.49,10.62,0.939,0.56,0.058
4e-10,5e-10,1.1e-09,6e-10,1e-10,3.1e-05,2e-05,0.0355,-14.71,-5.06,14.08,1.799,1.256,2.902
4e-10,5e-10,1.1e-09,6e-10,1e-10,3.1e-05,3e-05,0.041,-14.71,-6.44,9.3,1.665,0.833,2.652
4e-10,5e-10,1.1e-09,6e-10,1e-10,3.1e-05,3.5e-05,0.0437,-14.53,-4.41,5.43,1.069,0.266,0.827
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,2.6e-05,2.5e-05,0.0375,-15.43,-15.04,16.16,2.068,1.583,3.516
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,2.6e-05,1.5e-05,0.0319,-13.44,-1.65,14.62,0.927,0.712,0.0
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,2.6e-05,2e-05,0.0347,-14.41,-5.58,17.24,1.808,1.418,2.915
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,2.6e-05,3e-05,0.0402,-15.87,-7.58,12.64,1.74,1.092,2.826
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,2.6e-05,3.5e-05,0.0429,-16.07,-5.04,9.08,1.171,0.498,1.203
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,3.1e-05,2.5e-05,0.0382,-15.24,-13.75,13.21,2.032,1.366,3.443
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,3.1e-05,1.5e-05,0.0328,-14.41,-1.57,11.14,0.923,0.572,-0.024
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,3.1e-05,2e-05,0.0355,-15.2,-5.57,14.42,1.77,1.256,2.822
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,3.1e-05,3e-05,0.041,-14.96,-7.15,9.36,1.69,0.841,2.706
4e-10,5e-10,1.1e-09,6e-10,1.5e-10,3.1e-05,3.5e-05,0.0437,-14.75,-4.89,5.56,1.097,0.278,0.931
4e-10,5e-10,1.1e-09,6e-10,2e-10,2.6e-05,2.5e-05,0.0374,-16.26,-17.81,16.14,2.052,1.573,3.48
4e-10,5e-10,1.1e-09,6e-10,2e-10,2.6e-05,1.5e-05,0.0319,-13.9,-1.73,15.04,0.904,0.714,-0.118
4e-10,5e-10,1.1e-09,6e-10,2e-10,2.6e-05,2e-05,0.0347,-15.15,-5.95,17.45,1.765,1.396,2.805
4e-10,5e-10,1.1e-09,6e-10,2e-10,2.6e-05,3e-05,0.0402,-16.63,-8.37,12.62,1.745,1.085,2.832
4e-10,5e-10,1.1e-09,6e-10,2e-10,2.6e-05,3.5e-05,0.0429,-16.77,-5.57,9.11,1.177,0.499,1.218
4e-10,5e-10,1.1e-09,6e-10,2e-10,3.1e-05,2.5e-05,0.0382,-15.51,-16.38,13.17,2.016,1.355,3.406
4e-10,5e-10,1.1e-09,6e-10,2e-10,3.1e-05,1.5e-05,0.0328,-14.89,-1.66,11.61,0.91,0.581,-0.091
