C1,L,Vbias,W1,Wvar,idc,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
1.4e-13,2.75e-10,1.0,4.4e-05,1.5e-05,0.015,0.0172,28400000000.0,1260000000.0,14.59,-97.35
1.4e-13,2.75e-10,1.0,4.6e-05,1e-05,0.01,0.0106,29300000000.0,1310000000.0,14.59,-94.98
1.4e-13,2.75e-10,1.0,4.6e-05,1e-05,0.005,0.00485,29500000000.0,1300000000.0,14.59,-93.06
1.4e-13,2.75e-10,1.0,4.6e-05,1e-05,0.0075,0.00763,37900000000.0,1380000000.0,14.59,-94.87
1.4e-13,2.75e-10,1.0,4.6e-05,1e-05,0.0125,0.0137,29300000000.0,1260000000.0,14.59,-91.78
1.4e-13,2.75e-10,1.0,4.6e-05,1e-05,0.015,0.017,29200000000.0,1200000000.0,14.59,-91.46
1.4e-13,2.75e-10,1.0,4.6e-05,5e-06,0.01,0.0106,30500000000.0,934000000.0,14.59,-89.34
1.4e-13,2.75e-10,1.0,4.6e-05,5e-06,0.005,0.00485,31700000000.0,816000000.0,14.59,-88.07
1.4e-13,2.75e-10,1.0,4.6e-05,5e-06,0.0075,0.00763,30400000000.0,916000000.0,14.59,-89.36
1.4e-13,2.75e-10,1.0,4.6e-05,5e-06,0.0125,0.0137,30600000000.0,925000000.0,14.59,-88.24
1.4e-13,2.75e-10,1.0,4.6e-05,5e-06,0.015,0.017,30600000000.0,904000000.0,14.59,-88.8
1.4e-13,2.75e-10,1.0,4.6e-05,6e-06,0.01,0.0106,30300000000.0,1050000000.0,14.59,-90.35
1.4e-13,2.75e-10,1.0,4.6e-05,6e-06,0.005,0.00485,31200000000.0,945000000.0,14.59,-89.1
1.4e-13,2.75e-10,1.0,4.6e-05,6e-06,0.0075,0.00763,60300000000.0,1050000000.0,14.59,-90.61
1.4e-13,2.75e-10,1.0,4.6e-05,6e-06,0.0125,0.0137,30300000000.0,1030000000.0,14.59,-88.77
1.4e-13,2.75e-10,1.0,4.6e-05,6e-06,0.015,0.017,30300000000.0,990000000.0,14.59,-87.68
1.4e-13,2.75e-10,1.0,4.6e-05,7e-06,0.01,0.0106,30000000000.0,1140000000.0,14.59,-90.85
1.4e-13,2.75e-10,1.0,4.6e-05,7e-06,0.005,0.00485,30900000000.0,1060000000.0,14.59,-90.12
1.4e-13,2.75e-10,1.0,4.6e-05,7e-06,0.0075,0.00763,29900000000.0,1170000000.0,14.59,-93.54
1.4e-13,2.75e-10,1.0,4.6e-05,7e-06,0.0125,0.0137,30000000000.0,1110000000.0,14.59,-89.61
1.4e-13,2.75e-10,1.0,4.6e-05,7e-06,0.015,0.017,30000000000.0,1060000000.0,14.59,-88.78
1.4e-13,2.75e-10,1.0,4.6e-05,8e-06,0.01,0.0106,29700000000.0,1210000000.0,14.59,-91.79
1.4e-13,2.75e-10,1.0,4.6e-05,8e-06,0.005,0.00485,30500000000.0,1160000000.0,14.59,-91.14
1.4e-13,2.75e-10,1.0,4.6e-05,8e-06,0.0075,0.00763,41800000000.0,1260000000.0,14.59,-92.83
1.4e-13,2.75e-10,1.0,4.6e-05,8e-06,0.0125,0.0137,29800000000.0,1170000000.0,14.59,-90.02
1.4e-13,2.75e-10,1.0,4.6e-05,8e-06,0.015,0.017,29700000000.0,1120000000.0,14.59,-91.12
1.4e-13,2.75e-10,1.0,4.6e-05,9e-06,0.01,0.0106,29500000000.0,1270000000.0,14.59,-92.63
1.4e-13,2.75e-10,1.0,4.6e-05,9e-06,0.005,0.00485,29900000000.0,1240000000.0,14.59,-92.17
1.4e-13,2.75e-10,1.0,4.6e-05,9e-06,0.0075,0.00763,39200000000.0,1330000000.0,14.59,-93.96
1.4e-13,2.75e-10,1.0,4.6e-05,9e-06,0.0125,0.0137,29600000000.0,1220000000.0,14.59,-90.92
1.4e-13,2.75e-10,1.0,4.6e-05,9e-06,0.015,0.017,29400000000.0,1160000000.0,14.59,-93.06
1.4e-13,2.75e-10,1.0,4.6e-05,1.1e-05,0.01,0.0106,29000000000.0,1350000000.0,14.59,-94.47
1.4e-13,2.75e-10,1.0,4.6e-05,1.1e-05,0.005,0.00485,29300000000.0,1360000000.0,14.59,-93.94
1.4e-13,2.75e-10,1.0,4.6e-05,1.1e-05,0.0075,0.00763,37200000000.0,1430000000.0,14.59,-95.59
1.4e-13,2.75e-10,1.0,4.6e-05,1.1e-05,0.0125,0.0137,29000000000.0,1290000000.0,14.59,-92.53
1.4e-13,2.75e-10,1.0,4.6e-05,1.1e-05,0.015,0.017,28900000000.0,1210000000.0,14.59,-90.99
1.4e-13,2.75e-10,1.0,4.6e-05,1.2e-05,0.01,0.0106,28800000000.0,1370000000.0,14.59,-95.44
1.4e-13,2.75e-10,1.0,4.6e-05,1.2e-05,0.005,0.00485,28900000000.0,1400000000.0,14.59,-94.76
1.4e-13,2.75e-10,1.0,4.6e-05,1.2e-05,0.0075,0.00763,36400000000.0,1460000000.0,14.59,-96.51
1.4e-13,2.75e-10,1.0,4.6e-05,1.2e-05,0.0125,0.0137,28800000000.0,1310000000.0,14.59,-93.68
1.4e-13,2.75e-10,1.0,4.6e-05,1.2e-05,0.015,0.017,28800000000.0,1230000000.0,14.59,-93.64
1.4e-13,2.75e-10,1.0,4.6e-05,1.3e-05,0.01,0.0106,28600000000.0,1390000000.0,14.59,-96.91
1.4e-13,2.75e-10,1.0,4.6e-05,1.3e-05,0.005,0.00485,28300000000.0,1430000000.0,14.59,-95.46
1.4e-13,2.75e-10,1.0,4.6e-05,1.3e-05,0.0075,0.00763,35600000000.0,1480000000.0,14.59,-97.28
1.4e-13,2.75e-10,1.0,4.6e-05,1.3e-05,0.0125,0.0137,28600000000.0,1320000000.0,14.59,-95.09
1.4e-13,2.75e-10,1.0,4.6e-05,1.3e-05,0.015,0.017,28500000000.0,1240000000.0,14.59,-94.51
1.4e-13,2.75e-10,1.0,4.6e-05,1.4e-05,0.01,0.0106,28500000000.0,1400000000.0,14.59,-97.7
1.4e-13,2.75e-10,1.0,4.6e-05,1.4e-05,0.005,0.00485,28000000000.0,1450000000.0,14.59,-96.12
1.4e-13,2.75e-10,1.0,4.6e-05,1.4e-05,0.0075,0.00763,35000000000.0,1490000000.0,14.59,-97.77
1.4e-13,2.75e-10,1.0,4.6e-05,1.4e-05,0.0125,0.0137,28400000000.0,1330000000.0,14.59,-96.53
1.4e-13,2.75e-10,1.0,4.6e-05,1.4e-05,0.015,0.017,28300000000.0,1250000000.0,14.59,-96.29
1.4e-13,2.75e-10,1.0,4.6e-05,1.5e-05,0.01,0.0106,28200000000.0,1410000000.0,14.59,-99.24
1.4e-13,2.75e-10,1.0,4.6e-05,1.5e-05,0.005,0.00485,28000000000.0,1460000000.0,14.59,-96.84
1.4e-13,2.75e-10,1.0,4.6e-05,1.5e-05,0.0075,0.00763,34600000000.0,1490000000.0,14.59,-98.56
1.4e-13,2.75e-10,1.0,4.6e-05,1.5e-05,0.0125,0.0137,28200000000.0,1330000000.0,14.59,-97.75
1.4e-13,2.75e-10,1.0,4.6e-05,1.5e-05,0.015,0.017,28100000000.0,1240000000.0,14.59,-97.52
1.4e-13,2.75e-10,1.0,4.8e-05,1e-05,0.01,0.0105,28900000000.0,1280000000.0,14.59,-92.33
1.4e-13,2.75e-10,1.0,4.8e-05,1e-05,0.005,0.00483,29400000000.0,1250000000.0,14.59,-93.15
1.4e-13,2.75e-10,1.0,4.8e-05,1e-05,0.0075,0.00759,39600000000.0,1340000000.0,14.59,-95.45
1.4e-13,2.75e-10,1.0,4.8e-05,1e-05,0.0125,0.0136,28900000000.0,1230000000.0,14.59,-92.79
1.4e-13,2.75e-10,1.0,4.8e-05,1e-05,0.015,0.0169,28900000000.0,1170000000.0,14.59,-92.33
1.4e-13,2.75e-10,1.0,4.8e-05,5e-06,0.01,0.0105,30200000000.0,906000000.0,14.59,-90.23
1.4e-13,2.75e-10,1.0,4.8e-05,5e-06,0.005,0.00483,31400000000.0,785000000.0,14.59,-88.54
1.4e-13,2.75e-10,1.0,4.8e-05,5e-06,0.0075,0.00759,30100000000.0,885000000.0,14.59,-90.01
1.4e-13,2.75e-10,1.0,4.8e-05,5e-06,0.0125,0.0136,30300000000.0,902000000.0,14.59,-89.67
1.4e-13,2.75e-10,1.0,4.8e-05,5e-06,0.015,0.0169,30200000000.0,889000000.0,14.59,-89.99
1.4e-13,2.75e-10,1.0,4.8e-05,6e-06,0.01,0.0105,29900000000.0,1020000000.0,14.59,-91.1
1.4e-13,2.75e-10,1.0,4.8e-05,6e-06,0.005,0.00483,31100000000.0,907000000.0,14.59,-89.48
1.4e-13,2.75e-10,1.0,4.8e-05,6e-06,0.0075,0.00759,29800000000.0,1010000000.0,14.59,-91.03
1.4e-13,2.75e-10,1.0,4.8e-05,6e-06,0.0125,0.0136,29900000000.0,1000000000.0,14.59,-90.0
1.4e-13,2.75e-10,1.0,4.8e-05,6e-06,0.015,0.0169,29900000000.0,974000000.0,14.59,-89.95
1.4e-13,2.75e-10,1.0,4.8e-05,7e-06,0.01,0.0105,29600000000.0,1100000000.0,14.59,-92.25
1.4e-13,2.75e-10,1.0,4.8e-05,7e-06,0.005,0.00483,30600000000.0,1010000000.0,14.59,-90.44
1.4e-13,2.75e-10,1.0,4.8e-05,7e-06,0.0075,0.00759,29500000000.0,1120000000.0,14.59,-92.28
1.4e-13,2.75e-10,1.0,4.8e-05,7e-06,0.0125,0.0136,29700000000.0,1080000000.0,14.59,-89.84
1.4e-13,2.75e-10,1.0,4.8e-05,7e-06,0.015,0.0169,29700000000.0,1040000000.0,14.59,-90.39
1.4e-13,2.75e-10,1.0,4.8e-05,8e-06,0.01,0.0105,29400000000.0,1180000000.0,14.59,-92.87
1.4e-13,2.75e-10,1.0,4.8e-05,8e-06,0.005,0.00483,30000000000.0,1110000000.0,14.59,-91.37
1.4e-13,2.75e-10,1.0,4.8e-05,8e-06,0.0075,0.00759,44300000000.0,1210000000.0,14.59,-93.44
1.4e-13,2.75e-10,1.0,4.8e-05,8e-06,0.0125,0.0136,29500000000.0,1140000000.0,14.59,-98.49
1.4e-13,2.75e-10,1.0,4.8e-05,8e-06,0.015,0.0169,29400000000.0,1100000000.0,14.59,-90.78
1.4e-13,2.75e-10,1.0,4.8e-05,9e-06,0.01,0.0105,29200000000.0,1230000000.0,14.59,-93.53
1.4e-13,2.75e-10,1.0,4.8e-05,9e-06,0.005,0.00483,29700000000.0,1190000000.0,14.59,-92.28
1.4e-13,2.75e-10,1.0,4.8e-05,9e-06,0.0075,0.00759,41300000000.0,1280000000.0,14.59,-94.13
1.4e-13,2.75e-10,1.0,4.8e-05,9e-06,0.0125,0.0136,29200000000.0,1190000000.0,14.59,-92.27
1.4e-13,2.75e-10,1.0,4.8e-05,9e-06,0.015,0.0169,29100000000.0,1140000000.0,14.59,-91.48
1.4e-13,2.75e-10,1.0,4.8e-05,1.1e-05,0.01,0.0105,28700000000.0,1310000000.0,14.59,-95.55
1.4e-13,2.75e-10,1.0,4.8e-05,1.1e-05,0.005,0.00483,28900000000.0,1300000000.0,14.59,-93.95
1.4e-13,2.75e-10,1.0,4.8e-05,1.1e-05,0.0075,0.00759,38000000000.0,1380000000.0,14.59,-96.36
1.4e-13,2.75e-10,1.0,4.8e-05,1.1e-05,0.0125,0.0136,28700000000.0,1260000000.0,14.59,-93.69
1.4e-13,2.75e-10,1.0,4.8e-05,1.1e-05,0.015,0.0169,28700000000.0,1200000000.0,14.59,-93.2
1.4e-13,2.75e-10,1.0,4.8e-05,1.2e-05,0.01,0.0105,28500000000.0,1340000000.0,14.59,-96.49
1.4e-13,2.75e-10,1.0,4.8e-05,1.2e-05,0.005,0.00483,28400000000.0,1340000000.0,14.59,-94.7
1.4e-13,2.75e-10,1.0,4.8e-05,1.2e-05,0.0075,0.00759,36800000000.0,1410000000.0,14.59,-97.07
1.4e-13,2.75e-10,1.0,4.8e-05,1.2e-05,0.0125,0.0136,28500000000.0,1280000000.0,14.59,-94.81
1.4e-13,2.75e-10,1.0,4.8e-05,1.2e-05,0.015,0.0169,28400000000.0,1220000000.0,14.59,-95.29
1.4e-13,2.75e-10,1.0,4.8e-05,1.3e-05,0.01,0.0105,28300000000.0,1360000000.0,14.59,-97.09
1.4e-13,2.75e-10,1.0,4.8e-05,1.3e-05,0.005,0.00483,28100000000.0,1370000000.0,14.59,-95.36
1.4e-13,2.75e-10,1.0,4.8e-05,1.3e-05,0.0075,0.00759,36100000000.0,1430000000.0,14.59,-97.91
1.4e-13,2.75e-10,1.0,4.8e-05,1.3e-05,0.0125,0.0136,28300000000.0,1290000000.0,14.59,-95.74
1.4e-13,2.75e-10,1.0,4.8e-05,1.3e-05,0.015,0.0169,28200000000.0,1220000000.0,14.59,-96.12
1.4e-13,2.75e-10,1.0,4.8e-05,1.4e-05,0.01,0.0105,28100000000.0,1370000000.0,14.59,-98.32
1.4e-13,2.75e-10,1.0,4.8e-05,1.4e-05,0.005,0.00483,27900000000.0,1390000000.0,14.59,-95.94
1.4e-13,2.75e-10,1.0,4.8e-05,1.4e-05,0.0075,0.00759,35400000000.0,1450000000.0,14.59,-98.52
1.4e-13,2.75e-10,1.0,4.8e-05,1.4e-05,0.0125,0.0136,28000000000.0,1300000000.0,14.59,-96.93
1.4e-13,2.75e-10,1.0,4.8e-05,1.4e-05,0.015,0.0169,28000000000.0,1230000000.0,14.59,-98.59
1.4e-13,2.75e-10,1.0,4.8e-05,1.5e-05,0.01,0.0105,27800000000.0,1380000000.0,14.59,-102.0
1.4e-13,2.75e-10,1.0,4.8e-05,1.5e-05,0.005,0.00483,27700000000.0,1400000000.0,14.59,-96.43
1.4e-13,2.75e-10,1.0,4.8e-05,1.5e-05,0.0075,0.00759,34900000000.0,1450000000.0,14.59,-99.44
1.4e-13,2.75e-10,1.0,4.8e-05,1.5e-05,0.0125,0.0136,27900000000.0,1310000000.0,14.59,-98.61
1.4e-13,2.75e-10,1.0,4.8e-05,1.5e-05,0.015,0.0169,27800000000.0,1230000000.0,14.59,-99.44
1.4e-13,2.75e-10,1.0,5e-05,1e-05,0.01,0.0105,28600000000.0,1240000000.0,14.59,-95.55
1.4e-13,2.75e-10,1.0,5e-05,1e-05,0.005,0.00481,29000000000.0,1200000000.0,14.59,-93.34
1.4e-13,2.75e-10,1.0,5e-05,1e-05,0.0075,0.00755,40900000000.0,1300000000.0,14.59,-95.99
1.4e-13,2.75e-10,1.0,5e-05,1e-05,0.0125,0.0135,28700000000.0,1210000000.0,14.59,-93.87
1.4e-13,2.75e-10,1.0,5e-05,1e-05,0.015,0.0168,28600000000.0,1160000000.0,14.59,-93.48
1.4e-13,2.75e-10,1.0,5e-05,5e-06,0.01,0.0105,29900000000.0,882000000.0,14.59,-91.22
1.4e-13,2.75e-10,1.0,5e-05,5e-06,0.005,0.00481,31300000000.0,758000000.0,14.59,-88.97
1.4e-13,2.75e-10,1.0,5e-05,5e-06,0.0075,0.00755,29700000000.0,856000000.0,14.59,-90.62
1.4e-13,2.75e-10,1.0,5e-05,5e-06,0.0125,0.0135,29900000000.0,879000000.0,14.59,-90.65
1.4e-13,2.75e-10,1.0,5e-05,5e-06,0.015,0.0168,29900000000.0,871000000.0,14.59,-91.01
1.4e-13,2.75e-10,1.0,5e-05,6e-06,0.01,0.0105,29600000000.0,987000000.0,14.59,-92.13
1.4e-13,2.75e-10,1.0,5e-05,6e-06,0.005,0.00481,30700000000.0,874000000.0,14.59,-89.9
1.4e-13,2.75e-10,1.0,5e-05,6e-06,0.0075,0.00755,29500000000.0,980000000.0,14.59,-91.77
1.4e-13,2.75e-10,1.0,5e-05,6e-06,0.0125,0.0135,29600000000.0,978000000.0,14.59,-92.92
1.4e-13,2.75e-10,1.0,5e-05,6e-06,0.015,0.0168,29600000000.0,958000000.0,14.59,-91.56
1.4e-13,2.75e-10,1.0,5e-05,7e-06,0.01,0.0105,29300000000.0,1070000000.0,14.59,-92.98
1.4e-13,2.75e-10,1.0,5e-05,7e-06,0.005,0.00481,30100000000.0,977000000.0,14.59,-90.8
1.4e-13,2.75e-10,1.0,5e-05,7e-06,0.0075,0.00755,68000000000.0,1090000000.0,14.59,-92.9
1.4e-13,2.75e-10,1.0,5e-05,7e-06,0.0125,0.0135,29400000000.0,1060000000.0,14.59,-91.95
1.4e-13,2.75e-10,1.0,5e-05,7e-06,0.015,0.0168,29300000000.0,1030000000.0,14.59,-91.97
1.4e-13,2.75e-10,1.0,5e-05,8e-06,0.01,0.0105,29100000000.0,1140000000.0,14.59,-94.31
1.4e-13,2.75e-10,1.0,5e-05,8e-06,0.005,0.00481,29900000000.0,1070000000.0,14.59,-91.67
1.4e-13,2.75e-10,1.0,5e-05,8e-06,0.0075,0.00755,49100000000.0,1170000000.0,14.59,-94.01
1.4e-13,2.75e-10,1.0,5e-05,8e-06,0.0125,0.0135,29100000000.0,1120000000.0,14.59,-92.74
1.4e-13,2.75e-10,1.0,5e-05,8e-06,0.015,0.0168,29000000000.0,1080000000.0,14.59,-92.1
1.4e-13,2.75e-10,1.0,5e-05,9e-06,0.01,0.0105,28800000000.0,1200000000.0,14.59,-94.51
1.4e-13,2.75e-10,1.0,5e-05,9e-06,0.005,0.00481,29600000000.0,1140000000.0,14.59,-92.54
1.4e-13,2.75e-10,1.0,5e-05,9e-06,0.0075,0.00755,28700000000.0,1240000000.0,14.59,-94.99
1.4e-13,2.75e-10,1.0,5e-05,9e-06,0.0125,0.0135,28800000000.0,1170000000.0,14.59,-92.41
1.4e-13,2.75e-10,1.0,5e-05,9e-06,0.015,0.0168,28800000000.0,1120000000.0,14.59,-93.17
1.4e-13,2.75e-10,1.0,5e-05,1.1e-05,0.01,0.0105,28400000000.0,1280000000.0,14.59,-96.33
1.4e-13,2.75e-10,1.0,5e-05,1.1e-05,0.005,0.00481,28500000000.0,1250000000.0,14.59,-94.09
1.4e-13,2.75e-10,1.0,5e-05,1.1e-05,0.0075,0.00755,38600000000.0,1340000000.0,14.59,-96.89
1.4e-13,2.75e-10,1.0,5e-05,1.1e-05,0.0125,0.0135,28400000000.0,1230000000.0,14.59,-94.8
1.4e-13,2.75e-10,1.0,5e-05,1.1e-05,0.015,0.0168,28400000000.0,1180000000.0,14.59,-94.49
1.4e-13,2.75e-10,1.0,5e-05,1.2e-05,0.01,0.0105,28200000000.0,1310000000.0,14.59,-96.73
1.4e-13,2.75e-10,1.0,5e-05,1.2e-05,0.005,0.00481,28200000000.0,1290000000.0,14.59,-94.76
1.4e-13,2.75e-10,1.0,5e-05,1.2e-05,0.0075,0.00755,37400000000.0,1370000000.0,14.59,-97.74
1.4e-13,2.75e-10,1.0,5e-05,1.2e-05,0.0125,0.0135,28200000000.0,1250000000.0,14.59,-95.55
1.4e-13,2.75e-10,1.0,5e-05,1.2e-05,0.015,0.0168,28100000000.0,1200000000.0,14.59,-96.27
1.4e-13,2.75e-10,1.0,5e-05,1.3e-05,0.01,0.0105,27900000000.0,1330000000.0,14.59,-97.97
1.4e-13,2.75e-10,1.0,5e-05,1.3e-05,0.005,0.00481,28000000000.0,1320000000.0,14.59,-95.42
1.4e-13,2.75e-10,1.0,5e-05,1.3e-05,0.0075,0.00755,36600000000.0,1390000000.0,14.59,-98.58
1.4e-13,2.75e-10,1.0,5e-05,1.3e-05,0.0125,0.0135,28000000000.0,1270000000.0,14.59,-96.92
1.4e-13,2.75e-10,1.0,5e-05,1.3e-05,0.015,0.0168,27900000000.0,1210000000.0,14.59,-97.1
1.4e-13,2.75e-10,1.0,5e-05,1.4e-05,0.01,0.0105,27700000000.0,1340000000.0,14.59,-98.81
1.4e-13,2.75e-10,1.0,5e-05,1.4e-05,0.005,0.00481,27700000000.0,1340000000.0,14.59,-95.91
1.4e-13,2.75e-10,1.0,5e-05,1.4e-05,0.0075,0.00755,35700000000.0,1410000000.0,14.59,-99.44
1.4e-13,2.75e-10,1.0,5e-05,1.4e-05,0.0125,0.0135,27800000000.0,1280000000.0,14.59,-97.94
1.4e-13,2.75e-10,1.0,5e-05,1.4e-05,0.015,0.0168,27700000000.0,1210000000.0,14.59,-97.88
1.4e-13,2.75e-10,1.0,5e-05,1.5e-05,0.01,0.0105,27600000000.0,1350000000.0,14.59,-99.94
1.4e-13,2.75e-10,1.0,5e-05,1.5e-05,0.005,0.00481,27300000000.0,1360000000.0,14.59,-96.39
1.4e-13,2.75e-10,1.0,5e-05,1.5e-05,0.0075,0.00755,35000000000.0,1410000000.0,14.59,-99.83
1.4e-13,2.75e-10,1.0,5e-05,1.5e-05,0.0125,0.0135,27600000000.0,1280000000.0,14.59,-99.23
1.4e-13,2.75e-10,1.0,5e-05,1.5e-05,0.015,0.0168,27500000000.0,1210000000.0,14.59,-99.79
1.4e-13,2.75e-10,1.1,4e-05,1e-05,0.01,0.0101,30300000000.0,1560000000.0,14.59,-94.17
1.4e-13,2.75e-10,1.1,4e-05,1e-05,0.005,0.00454,31900000000.0,1640000000.0,14.59,-93.45
1.4e-13,2.75e-10,1.1,4e-05,1e-05,0.0075,0.00719,31400000000.0,1650000000.0,14.59,-93.61
1.4e-13,2.75e-10,1.1,4e-05,1e-05,0.0125,0.0131,30300000000.0,1480000000.0,14.59,-91.5
1.4e-13,2.75e-10,1.1,4e-05,1e-05,0.015,0.0164,30200000000.0,1390000000.0,14.59,-90.46
1.4e-13,2.75e-10,1.1,4e-05,5e-06,0.01,0.0101,31600000000.0,1120000000.0,14.59,-86.93
1.4e-13,2.75e-10,1.1,4e-05,5e-06,0.005,0.00454,34500000000.0,1040000000.0,14.59,-86.92
1.4e-13,2.75e-10,1.1,4e-05,5e-06,0.0075,0.00719,31700000000.0,1120000000.0,14.59,-87.75
1.4e-13,2.75e-10,1.1,4e-05,5e-06,0.0125,0.0131,31700000000.0,1100000000.0,14.59,-84.37
1.4e-13,2.75e-10,1.1,4e-05,5e-06,0.015,0.0164,31700000000.0,1060000000.0,14.59,-83.99
1.4e-13,2.75e-10,1.1,4e-05,6e-06,0.01,0.0101,31400000000.0,1250000000.0,14.59,-88.64
1.4e-13,2.75e-10,1.1,4e-05,6e-06,0.005,0.00454,33700000000.0,1210000000.0,14.59,-88.2
1.4e-13,2.75e-10,1.1,4e-05,6e-06,0.0075,0.00719,31600000000.0,1280000000.0,14.59,-88.98
1.4e-13,2.75e-10,1.1,4e-05,6e-06,0.0125,0.0131,31400000000.0,1220000000.0,14.59,-86.5
1.4e-13,2.75e-10,1.1,4e-05,6e-06,0.015,0.0164,31400000000.0,1160000000.0,14.59,-84.93
1.4e-13,2.75e-10,1.1,4e-05,7e-06,0.01,0.0101,31100000000.0,1360000000.0,14.59,-88.98
1.4e-13,2.75e-10,1.1,4e-05,7e-06,0.005,0.00454,33400000000.0,1350000000.0,14.59,-89.63
1.4e-13,2.75e-10,1.1,4e-05,7e-06,0.0075,0.00719,31500000000.0,1400000000.0,14.59,-90.08
1.4e-13,2.75e-10,1.1,4e-05,7e-06,0.0125,0.0131,31100000000.0,1310000000.0,14.59,-87.84
1.4e-13,2.75e-10,1.1,4e-05,7e-06,0.015,0.0164,31000000000.0,1250000000.0,14.59,-85.97
1.4e-13,2.75e-10,1.1,4e-05,8e-06,0.01,0.0101,30800000000.0,1440000000.0,14.59,-90.49
1.4e-13,2.75e-10,1.1,4e-05,8e-06,0.005,0.00454,32900000000.0,1470000000.0,14.59,-91.03
1.4e-13,2.75e-10,1.1,4e-05,8e-06,0.0075,0.00719,31300000000.0,1500000000.0,14.59,-90.9
1.4e-13,2.75e-10,1.1,4e-05,8e-06,0.0125,0.0131,30800000000.0,1380000000.0,14.59,-88.75
1.4e-13,2.75e-10,1.1,4e-05,8e-06,0.015,0.0164,30800000000.0,1310000000.0,14.59,-87.48
1.4e-13,2.75e-10,1.1,4e-05,9e-06,0.01,0.0101,30600000000.0,1510000000.0,14.59,-92.62
1.4e-13,2.75e-10,1.1,4e-05,9e-06,0.005,0.00454,32200000000.0,1560000000.0,14.59,-92.11
1.4e-13,2.75e-10,1.1,4e-05,9e-06,0.0075,0.00719,31400000000.0,1590000000.0,14.59,-91.99
1.4e-13,2.75e-10,1.1,4e-05,9e-06,0.0125,0.0131,30600000000.0,1440000000.0,14.59,-90.04
1.4e-13,2.75e-10,1.1,4e-05,9e-06,0.015,0.0164,30500000000.0,1360000000.0,14.59,-88.83
1.4e-13,2.75e-10,1.1,4e-05,1.1e-05,0.01,0.0101,30000000000.0,1590000000.0,14.59,-95.6
1.4e-13,2.75e-10,1.1,4e-05,1.1e-05,0.005,0.00454,31600000000.0,1690000000.0,14.59,-94.2
1.4e-13,2.75e-10,1.1,4e-05,1.1e-05,0.0075,0.00719,31300000000.0,1690000000.0,14.59,-94.51
1.4e-13,2.75e-10,1.1,4e-05,1.1e-05,0.0125,0.0131,30000000000.0,1500000000.0,14.59,-93.04
1.4e-13,2.75e-10,1.1,4e-05,1.1e-05,0.015,0.0164,29900000000.0,1410000000.0,14.59,-92.17
1.4e-13,2.75e-10,1.1,4e-05,1.2e-05,0.01,0.0101,29800000000.0,1610000000.0,14.59,-97.17
1.4e-13,2.75e-10,1.1,4e-05,1.2e-05,0.005,0.00454,31100000000.0,1730000000.0,14.59,-94.1
1.4e-13,2.75e-10,1.1,4e-05,1.2e-05,0.0075,0.00719,31300000000.0,1720000000.0,14.59,-96.12
1.4e-13,2.75e-10,1.1,4e-05,1.2e-05,0.0125,0.0131,29800000000.0,1520000000.0,14.59,-95.0
1.4e-13,2.75e-10,1.1,4e-05,1.2e-05,0.015,0.0164,29700000000.0,1420000000.0,14.59,-96.84
1.4e-13,2.75e-10,1.1,4e-05,1.3e-05,0.01,0.0101,29600000000.0,1620000000.0,14.59,-79.51
1.4e-13,2.75e-10,1.1,4e-05,1.3e-05,0.005,0.00454,30500000000.0,1760000000.0,14.59,-96.58
1.4e-13,2.75e-10,1.1,4e-05,1.3e-05,0.0075,0.00719,31300000000.0,1740000000.0,14.59,-97.03
1.4e-13,2.75e-10,1.1,4e-05,1.3e-05,0.0125,0.0131,29600000000.0,1530000000.0,14.59,-96.8
1.4e-13,2.75e-10,1.1,4e-05,1.3e-05,0.015,0.0164,29500000000.0,1420000000.0,14.63,-96.73
1.4e-13,2.75e-10,1.1,4e-05,1.4e-05,0.01,0.0101,29400000000.0,1630000000.0,14.59,-101.1
1.4e-13,2.75e-10,1.1,4e-05,1.4e-05,0.005,0.00454,30300000000.0,1780000000.0,14.59,-97.23
1.4e-13,2.75e-10,1.1,4e-05,1.4e-05,0.0075,0.00719,31300000000.0,1750000000.0,14.59,-98.4
1.4e-13,2.75e-10,1.1,4e-05,1.4e-05,0.0125,0.0131,29300000000.0,1520000000.0,14.59,-98.81
1.4e-13,2.75e-10,1.1,4e-05,1.4e-05,0.015,0.0164,29200000000.0,1420000000.0,14.73,-97.34
1.4e-13,2.75e-10,1.1,4e-05,1.5e-05,0.01,0.0101,29100000000.0,1620000000.0,14.59,-103.0
1.4e-13,2.75e-10,1.1,4e-05,1.5e-05,0.005,0.00454,30100000000.0,1780000000.0,14.59,-97.85
1.4e-13,2.75e-10,1.1,4e-05,1.5e-05,0.0075,0.00719,31300000000.0,1750000000.0,14.59,-99.29
1.4e-13,2.75e-10,1.1,4e-05,1.5e-05,0.0125,0.0131,29100000000.0,1520000000.0,14.65,-100.4
1.4e-13,2.75e-10,1.1,4e-05,1.5e-05,0.015,0.0164,29000000000.0,1410000000.0,14.82,-98.06
1.4e-13,2.75e-10,1.1,3e-05,1e-05,0.01,0.0107,32900000000.0,1800000000.0,14.6,-92.68
1.4e-13,2.75e-10,1.1,3e-05,1e-05,0.005,0.00471,33300000000.0,2160000000.0,14.59,-94.1
1.4e-13,2.75e-10,1.1,3e-05,1e-05,0.0075,0.00754,34100000000.0,1980000000.0,14.59,-94.93
